pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id,question5,question5_id
ca402351-edd9-48ec-8f85-340e288052a8,"and those who were good shall be happy : they shall sit in a golden<br>chair ;<br>they shall splash at a ten-league canvas with brushes of comet 's hair ;<br>they shall find real saints to draw from — magdalene , peter , and paul ;<br>they shall work for an age at a sitting and never be tired at all !","we lie a lake , above the battle ground <br>the sunshine o'er the forest of the night <br>a lonely sound at the long murdered note 'd <br>a single wove a purple flashes bow 'd",gutenberg,jhamtani,Which poem has better rhyming?,rhyming-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem
b1c0eb4c-571d-4fbe-b1d2-2c6b8a345380,"yet pure locks<br>is placed on his barren ,<br>a feeling care that us the hearts broad run .<br>let others th more take than love ,<br>nor hurl a lover 's vale ,<br>or if were july 're 'd to","blow ! blow ! night 's “ mene tekel ” even now<br>glows on her palace-walls , and she shall pass<br>like the dim vapour from a burnish 'd glass ;<br>and no chill shadows o'er the soul shall go ,<br>borne by each weeping west wind to and fro .",lstm,gutenberg,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
97a9f38c-13f6-430c-ae31-a5f834e25229,"the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one lily yet the child of lower <br>who would fain be found by many a varying course <br>thelily could not, till more safe than he","the castle of our desire vultures we found <br>weigh we [ a bower not full many a fold <br>the corse, the gipoyson, and the ponderous heave <br>we bring it,— the castle of anuplus <br>the castle with a clock",gpt2,gpt2,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem
a9ff6a63-6826-4bf0-8538-2a8fc781a8db,"there is a house with ivied walls ,<br>and mullioned windows worn and old ,<br>and the long dwellers in those halls<br>have souls that know but sordid calls ,<br>and daily dote on gold .","come you , my careful flock , forego you master ,<br>i 'll fold you up and after fall a-sighing ;<br>words have no worth my secret wounds to plaster ;<br>naught may refresh my joys but phillis nighing .<br>farewell , old demades .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem
fd92e6c3-b694-4989-9fbc-ac41d467929b,"great feelings hath she of her own ,<br>which lesser souls may never know ;<br>god giveth them to her alone ,<br>and sweet they are as any tone<br>wherewith the wind may choose to blow .","the day of the world shall come , and the world is free ! <br>i am not longer , my love , <br>and the simple power of all the rest . ” <br>the spirit of the silver",gutenberg,ngram,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem
a63f3489-a9d2-4eb0-98fd-cbe48eb36107,"i walked a home , and i <br>watch the great river 's tide , <br>and the clouds are scattered clear , <br>the branches of the mountain 's breast ,","now here , now there , the shot it hailed<br>in deadly drifts of fiery spray ,<br>yet not a single soldier quailed<br>when wounded comrades round them wailed<br>their dying shout at monterey .",ngram,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem
fcadca25-2e53-4125-b296-86caa42552a5,this is the spot :— ‘ tis here tradition says<br>that hopeless love from this high towering rock<br>leaps headlong to oblivion or to death .<br>oh ‘ tis a giddy height ! my dizzy head<br>swims at the precipice — ‘ tis death to fall !,"andromache ! my tears , my freedom now resolv 'd <br>outside the beauty of the world <br>and still in manners finds his brightest mind <br>now matchless , and his peaceful charms address 'd",gutenberg,jhamtani,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem
cc09d073-2bc1-4f8c-9051-0e122e6de1ec,"there is a house with ivied walls ,<br>and mullioned windows worn and old ,<br>and the long dwellers in those halls<br>have souls that know but sordid calls ,<br>and daily dote on gold .","“ o my soul , make the song of the sea ! ” i cried .<br>“ how it comes , with its stately tread ,<br>and its dreadful voice , and the splendid pride<br>of its regal garments flowing wide<br>over the land ! ” to my soul i said .",gutenberg,gutenberg,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem
1ed867c6-4bd1-4a5a-9f88-a50bc16fa519,"a smoky rock had hung so sternly low<br>and silent, on this towering vale below<br>the forest in track on the natal shore<br>his accents fell, an angel was before","not knowing any second realization, <br>for giving me uncertainty about ! <br>are you i know my own annihilation, <br>but when i ever wanna cancel out. <br><br>the greatest mind is only taking place ! <br>has wasted life upon a human bubble. <br>have taken freedom from an empty space, <br>that never could create this logic puzzle.",deepspeare,hafez,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem
6c43a3f2-c0a2-4179-b523-ac4092b9e306,"out in the blustering darkness , on the deck<br>a gleam of stars looks down . long blurs of black ,<br>the lean destroyers , level with our track ,<br>plunging and stealing , watch the perilous way<br>through backward racing seas and caverns of chill spray .","hip , hip , hooray ! that 's the way !<br>all at once widout disparity !<br>one more cheer for our docther dear ,<br>the king of his kind and the cream of all charity ,<br>hip , hip , hooray !",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem
db09a186-e939-41db-bf78-f17de52df72d,"the castle of our desire vultures we should shun <br>and dark elb in the open field <br>by worshippers of dim and tranquil deep <br>the garl and the stones of mroud lindenus, who wove <br>now tsil lattuled, and yet a stone","entire body causes stomach pain, <br>friction by electric color vision. <br>and from the very greedy rotting brain ! <br>become chaotic sexual affliction. <br><br>i wanna feel my medical condition, <br>erotic senses causing aggravation ! <br>i wanna use this nicotine addiction ! <br>remote control and social isolation.",gpt2,hafez,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem
df50537a-4a35-42e7-81c5-31338ff4847e,"his place has neither so the blossoms of the sky , it 's dew :<br>a weary earth , a baby ,<br>rug sweet soft from her flung ears the dance lovelier still — dim — sad may<br>come down as day , when the pleasant summer year your darling<br>from the","the breed's described : now, with a merrynet <br>and a wintery bier than enough and shall be <br>in winter and in solitude ; the winter's gone <br>and the zumber is in the lily and the snow <br>here too the verdure of the gather",lstm,gpt2,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem
0d67e938-833c-42e7-ab8b-3287e6ff1397,"now let us pray the holy ghost ,<br>of all things , for the true faith most ,<br>in that to preserve us when we are dying ,<br>and going home out of this vale of crying :<br>kyrioleis .","and wanton sparks without a ghost embrac 'd <br>“ and tis this to me ! this life to you <br>he gave his tent , for herself he lov 'd <br>and slumber ceas 'd at past , the expanse r 'd",gutenberg,jhamtani,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem
ff852b5c-43ef-4634-8cb1-05ac8c662a8b,"i am still so blossoming , so young .<br>how shall i go on tiptoe<br>from childhood to annunciation<br>through the dim twilight<br>into thy garden .","shoulder ax and arquebus !—<br>we may find it !— past yon range<br>of sierras , vaporous ,<br>rich with gold and wild and strange<br>that lost region dear to us .",gutenberg,gutenberg,Which poem moves you emotionally more?,moved-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem
1281013a-a0d9-432e-913c-6dbb296da397,"they might have given me the fortune teller, <br>to see another communist aggression ! <br>no one was only visiting professor ! <br>i never even wanted former chairman. <br><br>not yet too busy making morris hunt ! <br>an overall responsibility, <br>or nothing on a patriotic front ! <br>my life is like a boston symphony.","it is not from bill knowing to take<br>a crowd ,<br>the hidden law on the hills that solemn<br>a offering glossy art was art ;<br>and turning comes its again by wooed ,<br>tree from granted of love and whilst ;<br>hast",hafez,lstm,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem
58d77be7-ebaf-48ed-8bb5-2a351dd981e2,"what is the time of love , <br>the world shall be a living creature , <br>and i am not a man . <br>the poet 's little one , a little boy ,","with drurys for sartin we 'll never have done ,<br>we 've built up another , and yet there 's but one ;<br>the old one was best , yet i 'd say , if i durst ,<br>the new one is better — the last is the first .<br>tol de rol , & c .",ngram,gutenberg,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem
da6bf62c-c126-442f-a36a-66a97a8c17a0,"mechanic talk is always, truth and power<br>grown very ends of lincoln with a flower<br>that we shall be a shadow on the way<br>to sit into the world of all to day","embark for that far mysterious realm ,<br>whence the fathomless , trackless waters flow .<br>shall i see a presence dim , and know<br>a gracious hand upon the helm ,<br>nor be afraid to go ?",deepspeare,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem
9e57b071-a1fb-4fe9-bd4a-6fd462768939,"and wanton sparks without a ghost embrac 'd <br>“ and tis this to me ! this life to you <br>he gave his tent , for herself he lov 'd <br>and slumber ceas 'd at past , the expanse r 'd","do you remember ? <br>i love you once met you , <br>i would sing of you , <br>o mother , i have loved you !",jhamtani,ngram,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more readable?,readable-poem
10bb7431-9a6e-499f-8f50-08d208d86766,"went dis mo'nin ’ , hyeah it ‘ s night ,<br>dah ‘ s de cabin dah in sight .<br>who 's dat stan'in ’ in de do ’ ?<br>dat must be mirandy , sho ’ ,<br>git up , suke — go long !","or if i am not yet that i had found<br>but such as when that work had ever drove<br>night was a song of thanks and lord, above<br>then was the child, and called me on the ground",gutenberg,deepspeare,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem
49d22c1e-49eb-4e12-844d-e009c583af44,"now , a new stirrer of tones calls you up before me<br>and wakes your speech , as she of endor did<br>( when sought by saul who , in disguises hid ,<br>fell down on the earth to hear it )<br>samuel 's spirit .","a dream of drouth made audible<br>before its door , hot , smooth , and shrill<br>all day the locust sings .... what other spell<br>shall hold it , lazier still<br>than the long day 's , now tell :—",gutenberg,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem
eeaae3a3-cacc-4123-8f79-3166b6af1fe9,"the sun was in the forest , <br>the stars have shut the sky , <br>and the wild winds come and go again , <br>and the forest of the stars , the green , the dew ,","can never post apocalyptic fiction. <br>or maybe only yesterday today ! <br>too busy sitting at nebraska lincoln, <br>and getting money over alan kay. <br><br>a little military strategy, <br>to join my very own biology ! <br>another human plant anatomy, <br>the world with positive psychology.",ngram,hafez,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem
af22106b-a7ce-4f21-b824-92b9cd15424a,"because they always over- quoted, they,<br>the other parties, never even made,<br>perhaps they only ever uttered pay,<br>perhaps they only issued verbal, what,<br>demands for payments, nothing in the shape,<br>in any proper meaning of't' were butt,<br>in fact, or even likely, any tape,<br>however damning, ever having borne,<br>before, or even after, even- torn.","references : masson 's life and times of john milton ; milton<br>( classical writers ) , by stopford brooke ; milton ( english men of<br>letters ) , by mark pattison ; macaulay 's essay on milton ; de quincey ,<br>milton vs. southey and landor ; coleridge 's literary remains ;<br>johnson 's lives of the poets ; hazlitt 's english poets .",true_poetry,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem
16cc4e8b-2518-4bc9-adb1-8a26790bf650,"we sacrifice to dress , till household joys<br>and comforts cease . dress drains our cellar dry ,<br>and keeps our larder lean ; puts out our fires ,<br>and introduces hunger , frost and woe ,<br>where peace and hospitality might have reign 'd .","not o'er thy dust let there be spent<br>the gush of maudlin sentiment ;<br>such drift as that is not for thee ,<br>whose life and deeds and songs agree ,<br>sublime in their simplicity .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem
30d74cd7-63c2-456b-bfc3-f2dbaf88b39b,"my father , if i might be a king , <br>if aught of that loved and fame , <br>i might have been but the deed of life to come ; <br>and the strength of the banner in","music , soft throbbing music in the night ,<br>her memory swims<br>into the brain , a carol of delight ;<br>the cup of music overbrims<br>with wine of memory , in the night .",ngram,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem
fab8571b-1a68-41e1-bcd0-07efa91516de,"it is not ever and for man's own heart<br>he falls in us upon her, what to see<br>he knows in all that honor which may be<br>and this, the type of all the fair of art","strove the cunning men and strong ,<br>but a little and they cry ,<br>“ lord , mayhap we are but clay ,<br>and we cannot know the why , ”<br>and the wise men doubt to-day .",deepspeare,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem
32b8e252-999e-497a-80e1-e6a06d76e8c6,"what is the time of love , <br>the world shall be a living creature , <br>and i am not a man . <br>the poet 's little one , a little boy ,","saw ye my saviour ? heard ye the glad sound ?<br>felt ye the power of the word ?<br>‘ twas the truth that made us free ,<br>and was found by you and me<br>in the life and the love of our lord .",ngram,gutenberg,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem
0b1051bd-3370-4e83-ab6d-e5814410e919,"the castle of our desire vultures we should not thought <br>we saw the an abused in the waste of light <br>the heat was great, but we could not hide <br>the fire was dim, but the foxes were spoiled afar <br>the vale of the holy water would not bare","is this in all thy lord, in awe to greet<br>then as i saw the light upon my feet<br>i fly the tender hand within my breast<br>and clasp her back, and kiss me to her rest",gpt2,deepspeare,Which poem is more readable?,readable-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem
d7284729-0725-456a-9b03-cc45519cf42e,"then you should see the nest i 'd build ,<br>the wondrous nest for you and me ;<br>the outside rough perhaps , but filled<br>with wool and down ; ah , you should see<br>the cosy nest that it would be .","or dancing at a summer matinee. <br>and from an early evening invitation, <br>that very lovely little music play ! <br>this letter gives my number one ovation. <br><br>no need for me to wait until november ! <br>i never wanna see another scene, <br>where it ever happened by september ! <br>the world is such an awful dance routine.",gutenberg,hafez,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem
2aab291f-5d95-44dd-a808-4e0310212144,"for private public graduation rates. <br>my very own entire gates foundation, <br>who try to hide behind melinda gates ! <br>an age of unemployment compensation. <br><br>and only one direct democracy ! <br>so many other people from protecting ! <br>the most environmental quality, <br>or simply any human beings sharing.","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>spat at the inns and withered",hafez,gpt2,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem
c0731aa0-1008-4e31-9e78-b1e0a7842522,"“ tho ’ be the lamp high , ’ s only —<br>you , whose way you must crave<br>steals in delight ,<br>for it is the music slowly scene ,<br>as a night at times ; there lies<br>black and onward — o","( solo )<br>yonder doth the bagpipe come !<br>its sack an airy bubble .<br>schnick , schnick , schnack , with nasal hum ,<br>its notes it doth redouble .",lstm,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem
d33ed684-e65d-4c58-8a54-5aa7fbea0f81,"knowing you were barely really seeing. <br>but yet a hundred thousand horrified, <br>are blessed with something very often seeking ! <br>they may remember when his mother cried. <br><br>and though he kept a little longer willing ! <br>but then another one disguised herself, <br>too young to know that love was only fearing ! <br>the way a father died upon himself.","indeed. the others are the trouble, they,<br>because of having given trouble to,<br>the many, who themselves are troubled day,<br>and evening, by their many children. they,<br>moreover, are the trouble, for besides,<br>the very many children they have slay,<br>because they wander after having rides,<br>and coming into certain places. they,<br>besides that many suffer pain from grey.",hafez,true_poetry,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more grammatical?,grammatical-poem
6e089c68-afa2-4577-af12-d9d0d8623808,"until today, until today, until,<br>today! i never noticed that the ad,<br>before the music started, even till,<br>today! before the music, started, had,<br>before today, before tomorrow, ad,<br>today, tomorrow. even now i add,<br>today before today. i even had,<br>before tonight itself. i always had,<br>today itself. i always had the ad.","mine avenue is all a growth of oaks ,<br>some rent by thunder strokes ,<br>some rustling leaves and acorns in the breeze ; <br>fair fall my fertile trees ,<br>that rear their goodly heads , and live at ease .",true_poetry,gutenberg,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more comprehensible?,comprehensible-poem
ef8805a6-c85c-4103-a3c5-88696f2ebb3e,"wak è d up by god's presence, with a frown<br>the shadow in herself it was begun<br>and with all on the summer to decay<br>and left me for a little doom away","the castle of our desire vultant we should find <br>that beam of all the world away at me <br>mereful and idly desired to be seen <br>the castle where the holy graisies areof this poor ground <br>vale, mistresses o'er, received not better than",deepspeare,gpt2,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
99e0c8cb-7e1f-4b3d-ac5b-5527b75fde61,"“ from the creed of the everlasting dancing<br>crosses thy name .<br>[ . [ henceforth thou thou not ?<br>thou , my old hope , long should however hear<br>your shades from my eye and rebates as wine it steals purple away ,<br>till the wives of a garden that hath gleamed we","pity for such as peace his answer then <br>that more but mutual vengeance may invoke <br>feel these , but if thou shouldst great errors find <br>which , looking out imploring to the thief",lstm,jhamtani,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem
78bfc055-6104-4006-aec0-dcb94d48abf3,"his place has neither so the blossoms of the sky , it 's dew :<br>a weary earth , a baby ,<br>rug sweet soft from her flung ears the dance lovelier still — dim — sad may<br>come down as day , when the pleasant summer year your darling<br>from the","we thank thee that our land is loved of thee<br>the blessed home of thrift and industry ,<br>with ever-open door<br>of welcome to the poor —<br>thy shielding hand o'er all abidingly .",lstm,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem
146dd3a7-19c4-44ff-95ab-7064a387ae8d,"the splendor of the kindling day ,<br>the splendor of the setting sun ,<br>these move my soul to wend its way ,<br>and have done<br>with all we grasp and toil amongst and say .","and wilt the god and such as i may see<br>beloved, this is not a spot of this<br>blest is the art with beauty that to kiss<br>that truth can take, but little as to be",gutenberg,deepspeare,Which poem looks more like a real poem?,real-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem
40433072-b5e2-476c-b221-562ef8b6548f,"her youth had been a loveless waste ,<br>starred by no holiday .<br>and she had wed for roof , and bread ;<br>she gave her work in pay .<br>( oh ! the moon-memories , vague and strange and dear . )","do n't desire the churchyard friends ?<br>here i am destruction ;<br>my love breath and face for the truth if truth cheered the dead ;<br>and when go softly gently , and it disdain ,<br>as she early comes me in — then the loyal the",gutenberg,lstm,Which poem moves you emotionally more?,moved-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem
25b01a3c-f904-4139-bf72-e9337fcc2f30,"( the child of the scene by my once<br>father of the heavens will crush :<br>this god alone this god of the father . man come as they ample<br>come forth in the , judgment , majesty than there is no more tear<br>than the fond neat","so oliver went , but the cowslips were tall at my feet ,<br>and all the white orchard with fast-falling blossom was litter 'd ;<br>and under and over the branches those little birds twitter 'd ,<br>while hanging head downwards they scolded because i was seven .<br>a pity . a very great pity . one should be eleven .",lstm,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem
5d2982c5-c1ca-4ec8-bee7-59643cf900b3,"amid such flowers , underneath such skies ,<br>embodying all life knows of sweet and fair ,<br>she stood ; love 's dreams in girlhood 's face and eyes ,<br>fair as a star that comes to emphasize<br>the mingled beauty of the earth and air .","then you should see the nest i 'd build ,<br>the wondrous nest for you and me ;<br>the outside rough , perhaps , but filled<br>with wool and down : ah , you should see<br>the cosey nest that it would be .",gutenberg,gutenberg,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem
dd67fd3c-f08d-4436-b382-6ffd5a2613e9,"“ i 'm a man , ” said the owl , “ i know , <br>‘ tis but a part <br>of this great soul . as i , who fear <br>that i may see my kingdom cease","but pure and glistening sand<br>border the placid wave ;<br>he leaves the dangerous land ,<br>to find a treacherous grave :<br>it was deep , you 'll understand .",ngram,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem
63e61b78-e99c-4c2b-963b-30c3811dc564,"thrice need his dream , in ev'ry plan , still stain 'd <br>to the delighted powers , and marshal all <br>nor foes provoke the virtue bound to state <br>and rank goats , with earthly charge inspir 'd","weather , and i 'll be a boy , <br>for i know you , dear , <br>i 'm sure you 're not afraid . ” <br>“ i 'll work , ” she said ,",jhamtani,ngram,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem
ea860388-1bc5-45c1-aebc-eb8767f02545,"or , if you will , thrusting me beneath your clothing ,<br>where i may feel the throbs of your heart , or rest upon your hip ,<br>carry me when you go forth over land or sea ;<br>for thus , merely touching you , is enough — is best ,<br>and thus , touching you , would i silently sleep , and be carried eternally .","each other people wanna introduce. <br>but yet their inner senses stimulate, <br>how many could no longer reproduce, <br>this system hath designed to dominate. <br><br>not one of those who dare manipulate ! <br>the sake of human minds must educate ! <br>accept or stay correct or elevate ! <br>another move and then accelerate.",gutenberg,hafez,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem
5bc85767-5fa2-44bc-9b85-702c9229bc21,there greece and all their style was not to hear <br>not since the pleasures are but love and leer <br>one need no level : or thy secret bride <br>atones so now the royal chanced to hide,"beware ! beware of that valley fair !<br>all dwellers there to phantoms turn ,<br>for joys and griefs they have none to share ,<br>tho ’ ever they yearn life 's burdens to bear ,<br>ah ! of that valley beware , beware !",jhamtani,gutenberg,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem
3fff7926-995a-4023-ad8e-c51b9f67d6c6,"she sang , and the song trembled down to my breast ,—<br>( it was sweet , so sweet the singing . )<br>as a dove just out of its fledgling nest ,<br>and , putting its wings to the first sweet test ,<br>flutters homeward so wearily winging .","looking teeth for quite to be moment :<br>large spark and gladness do ever ,<br>as noble heat and found that long might be ;<br>nor wanton heathen waves on our sad sea .<br>what is the message of",gutenberg,lstm,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem
7e9430ed-54ef-40b0-bef4-d76ab5b4b5d1,"the castle of our desire vultures we must be proud <br>we saw once at the inn of time our joyous thought <br>we transformed it to an hour of shame <br>and tired men mock it, with the victor's right <br>we found it in the tables, not working wrong","despairing cries float ceaselessly toward me , day and night ,<br>the sad voice of death — the call of my nearest lover , putting forth ,<br>alarmed , uncertain ,<br>“ the sea i am quickly to sail : come tell me ,<br>come tell me where i am speeding — tell me my destination . ”",gpt2,gutenberg,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem
9fa3fae7-4e4e-4f43-baf1-fa4892a01943,"the sun was in the forest , <br>the stars have shut the sky , <br>and the wild winds come and go again , <br>and the forest of the stars , the green , the dew ,","mine avenue is all a growth of oaks ,<br>some rent by thunder strokes ,<br>some rustling leaves and acorns in the breeze ; <br>fair fall my fertile trees ,<br>that rear their goodly heads , and live at ease .",ngram,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem
16d9d9f2-9568-4ae7-bff6-c56930df2978,"that nightee teem he come chop , chop ,<br>one young man walkee , no can stop ,<br>colo makee ; icee makee ;<br>he got flag ; chop b'long welly culio , see —<br>topside galah !","indeed. the others are the trouble, they,<br>because of having given trouble to,<br>the many, who themselves are troubled day,<br>and evening, by their many children. they,<br>moreover, are the trouble, for besides,<br>the very many children they have slay,<br>because they wander after having rides,<br>and coming into certain places. they,<br>besides that many suffer pain from grey.",gutenberg,true_poetry,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem
